CONSULTORIO MEDICO CENTRO OFTALMOLOGICO BALBI - BUGNONE,ENTRE RÍOS,50300562342414,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
SALA DE DIAGNOSTICO POR IMAGENES INSTITUTO DE RADIOLOGIA DR. ROSSI,ENTRE RÍOS,51300562342526,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CLINICA SISTEMA DE SALUD MENTAL - SISAME,ENTRE RÍOS,13300212342125,DIAMANTE,DIAMANTE,3105
CLINICA INSTITUTO DE PEDIATRIA S.R.L.,ENTRE RÍOS,11300152342114,CONCORDIA,CONCORDIA,3200
CLINICA SAN MIGUEL S.R.L.,ENTRE RÍOS,10300842342020,VIALE,PARANÁ,3109
CENTRO DE REHABILITACION DE VILLAGUAY,ENTRE RÍOS,14301132142131,VILLAGUAY,VILLAGUAY,3240
CONSULTORIO MEDICO INSTITUTO INTEGRAL DE REHABILITACION,ENTRE RÍOS,52301132342592,VILLAGUAY,VILLAGUAY,3240
CENTRO REGIONAL DE REFERENCIA HOSPITAL MATERNO INFANTIL DR. RAMON CARRILLO,ENTRE RÍOS,12300152142116,CONCORDIA,CONCORDIA,3200
INSTITUTO CARDIOVASCULAR ENTRE RIOS S.R.L,ENTRE RÍOS,14300842342137,PARANA,PARANÁ,3100
HOSPITAL NUESTRA SEÑORA DEL CARMEN,ENTRE RÍOS,10300912142055,GOBERNADOR MANSILLA,TALA,2845
CENTRO REGIONAL DE REFERENCIA DR. RAMON CARRILLO,ENTRE RÍOS,50300842142417,PARANA,PARANÁ,3100
C.A.P.S.   DR. JOSE ALCAIN,ENTRE RÍOS,50300842142242,PARANA,PARANÁ,3100
CENTRO DE SALUD LA CONCEPCION,ENTRE RÍOS,50300982142291,CONCEPCION DEL URUGUAY,URUGUAY,3260
CENTRO DE SALUD VILLA LAS LOMAS NORTE,ENTRE RÍOS,50300982142389,CONCEPCION DEL URUGUAY,URUGUAY,3260
CENTRO DE SALUD ARROYO MARTINEZ,ENTRE RÍOS,50300632142170,VILLA PARANACITO,ISLAS DEL IBICUY,2823
CENTRO DE SALUD BARRIO EL PROGRESO,ENTRE RÍOS,50300702142181,PIEDRAS BLANCAS,LA PAZ,3129
CAPS CLODOMIRO LEDESMA,ENTRE RÍOS,50300152142433,CLODOMIRO LEDESMA,CONCORDIA,3203
CENTRO DE SALUD OSVALDO MAGNASCO,ENTRE RÍOS,50300152142329,OSVALDO MAGNASCO,CONCORDIA,3212
CENTRO DE SALUD Nº 5 - MEDANOS,ENTRE RÍOS,50300562142315,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CIC N° 7 NESTOR KIRCHNER,ENTRE RÍOS,50300562142424,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CAPS  EJIDO SUR,ENTRE RÍOS,50300702142256,LA PAZ,LA PAZ,3190
C.A.P.S.  TERESA SCHREINER,ENTRE RÍOS,50300702142378,PIEDRAS BLANCAS,LA PAZ,3129
CONSULTORIO ODONTOLOGICO CENTRO O-DENT SRL,ENTRE RÍOS,50301052342408,VICTORIA,VICTORIA,3153
CONSULTORIO ODONTOLOGICO CENTRO ODONTOLOGICO ZIYELLI,ENTRE RÍOS,50300842342412,PARANA,PARANÁ,3100
CONSULTORIO ODONTOLOGICO INSTITUTO PRIVADO DE ODONTOLOGIA,ENTRE RÍOS,50300562342470,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CAPS  COLONIA LA ARGENTINA,ENTRE RÍOS,50300282142436,COLONIA LA ARGENTINA,FEDERACIÓN,3206
CIC ISABEL POLETTO,ENTRE RÍOS,50300282142449,VILLA DEL ROSARIO,FEDERACIÓN,3229
CENTRO DE SALUD BARROETAVENA,ENTRE RÍOS,50300492142186,GUALEGUAY,GUALEGUAY,2840
CENTRO DE SALUD JUAN PERON,ENTRE RÍOS,50300492142288,GUALEGUAY,GUALEGUAY,2840
C.A.P.S.  CONSCRIPTO BERNARDI,ENTRE RÍOS,50300352142209,CONSCRIPTO BERNARDI,FEDERAL,3188
CAPS  SAN CAMILO,ENTRE RÍOS,50301132142490,MOJONES SUR,VILLAGUAY,3241
CAPS   DR. GUILLERMO BRODSKY,ENTRE RÍOS,50300702142238,ALCARAZ SEGUNDO,LA PAZ,3138
CAPS  SAN RAMIREZ,ENTRE RÍOS,50300702142362,SAN RAMÍREZ,LA PAZ,3191
CENTRO DE SALUD JUAN H. GHIANO,ENTRE RÍOS,50300772142286,NOGOYA,NOGOYÁ,3150
CENTRO DE SALUD GRIFFONI,ENTRE RÍOS,50300772142270,NOGOYA,NOGOYÁ,3150
CENTRO DE SALUD DR. MELLO,ENTRE RÍOS,50300772142247,NOGOYA,NOGOYÁ,3150
CAPS  DR. HORACIO MARCO,ENTRE RÍOS,50300492142240,ALDEA ASUNCION,GUALEGUAY,2841
C.A.P.S.  COLONIA AYUI,ENTRE RÍOS,50300152142206,COLONIA AYUI,CONCORDIA,3201
C.A.P.S. COLONIA AVELLANEDA,ENTRE RÍOS,50300842142205,COLONIA AVELLANEDA,PARANÁ,3122
CAPS   DR. HECTOR E. TORRA,ENTRE RÍOS,50301132142239,PASO DE LA LAGUNA,VILLAGUAY,3241
CAPS  CARLOS FUERTES,ENTRE RÍOS,50301132142198,RAICES OESTE,VILLAGUAY,3241
CENTRO DE SALUD PERPETUO SOCORRO,ENTRE RÍOS,50301132142338,VILLAGUAY,VILLAGUAY,3240
CLINICA MODELO S.A.,ENTRE RÍOS,10300842342015,PARANA,PARANÁ,3100
CLINICA SENDEROS S.R.L.,ENTRE RÍOS,13300842342124,PARANA,PARANÁ,3100
CENTRO DE SALUD SAN MARTIN,ENTRE RÍOS,50300842142358,PARANA,PARANÁ,3100
C.A.P.S.   MALVINAS ARGENTINAS,ENTRE RÍOS,50300842142303,PARANA,PARANÁ,3100
C.A.P.S.   HERMANA CATALINA,ENTRE RÍOS,50300842142272,PARANA,PARANÁ,3100
HOSPITAL BEHRING,ENTRE RÍOS,10300632142025,IBICUY,ISLAS DEL IBICUY,2846
C.A.P.S.  TENIENTE 1° IBAÑEZ,ENTRE RÍOS,50300842142377,VILLA URQUIZA,PARANÁ,3113
C.A.P.S.  LUIS A. GIANOTTI,ENTRE RÍOS,50300842142298,ORO VERDE,PARANÁ,3100
CENTRO DE SALUD BARRIO NEBEL,ENTRE RÍOS,50300152142177,CONCORDIA,CONCORDIA,3200
CIC NESTOR KIRCHNER - CONCORDIA,ENTRE RÍOS,50300152142422,CONCORDIA,CONCORDIA,3200
C.A.P.S.  GUILLERMO VON WERNICH,ENTRE RÍOS,50300152142271,YUQUERÍ,CONCORDIA,3214
CAPS   MAZARUCA,ENTRE RÍOS,50300632142310,MAZARUCA,ISLAS DEL IBICUY,2846
CENTRO DE SALUD SAN ISIDRO,ENTRE RÍOS,50300562142354,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CENTRO DE SALUD Nº 6 - MUNILLA,ENTRE RÍOS,50300562142325,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
DISPENSARIO Nº 1 - PUEBLO NUEVO,ENTRE RÍOS,50300562142451,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CAPS   JUANA ELSA MOREL,ENTRE RÍOS,50300562142163,ENRIQUE CARBO,GUALEGUAYCHÚ,2852
CAPS ATILIO CAMINITTI,ENTRE RÍOS,50300702142175,LA PAZ,LA PAZ,3190
SALA 25 DE MAYO,ENTRE RÍOS,50300702142502,LA PAZ,LA PAZ,3190
CENTRO DE SALUD NUEVA ESPERANZA,ENTRE RÍOS,50300702142319,SANTA ELENA,LA PAZ,3192
UNIDAD SANITARIA BARRIO PUEBLO NUEVO,ENTRE RÍOS,50300772142510,LUCAS GONZALEZ,NOGOYÁ,3158
CAPS DR. SALVADOR MAZZA,ENTRE RÍOS,50300772142253,FEBRE,NOGOYÁ,3151
CAPS   TOMAS MORLEY,ENTRE RÍOS,50300702142383,TACUARAS YACARÉ,LA PAZ,3190
CENTRO DE SALUD EL PUEBLITO,ENTRE RÍOS,50300912142260,PRIMER CUARTEL,TALA,3174
HOSPITAL SAN ROQUE,ENTRE RÍOS,10300912142072,ROSARIO DEL TALA,TALA,3174
HOSPITAL SAGRADO CORAZON DE JESUS,ENTRE RÍOS,10300982142061,BASAVILBASO,URUGUAY,3170
HOSPITAL NUESTRA SEÑORA DE LUJAN,ENTRE RÍOS,10300212142054,GENERAL RAMIREZ,DIAMANTE,3164
CLINICA POLICLINICO DE VICTORIA,ENTRE RÍOS,10301052342091,VICTORIA,VICTORIA,3153
CENTRO DE SALUD SANTIAGO REYNOSO,ENTRE RÍOS,50300912142370,ROSARIO DEL TALA,TALA,3174
C.A.P.S.  BAJADA GRANDE,ENTRE RÍOS,50300982142180,CONCEPCION DEL URUGUAY,URUGUAY,3260
CENTRO DE SALUD LA ROCAMORA,ENTRE RÍOS,50300982142381,CONCEPCION DEL URUGUAY,URUGUAY,3260
C.A.P.S.  PUIGGARI,ENTRE RÍOS,50300212142345,PUIGGARI,DIAMANTE,3103
CENTRO DE SALUD LOS BRETES,ENTRE RÍOS,50300212142297,DIAMANTE,DIAMANTE,3105
CENTRO DE SALUD AMANDA LEDESMA,ENTRE RÍOS,50300982142161,CONCEPCION DEL URUGUAY,URUGUAY,3260
CAPS   MATEO ZELICH,ENTRE RÍOS,50300982142308,SAN CIPRIANO,URUGUAY,3263
SALA DE PRIMEROS AUXILIOS BENITO IBARROLABURU - ABADIA,ENTRE RÍOS,50301052142496,VICTORIA,VICTORIA,3153
ESTACION SANITARIA CENTRAL FRANCISCO FIGUEREDO,ENTRE RÍOS,50301052142457,VICTORIA,VICTORIA,3153
CENTRO DE SALUD LA MERCED,ENTRE RÍOS,50300212142293,DIAMANTE,DIAMANTE,3105
CENTRO DE SALUD BARRIO BRASIL,ENTRE RÍOS,50301132142176,VILLAGUAY,VILLAGUAY,3240
ASISTENCIA PUBLICA MUNICIPAL - DIRECCION DE ESPECIALIDADES MEDICAS,ENTRE RÍOS,50300152142145,CONCORDIA,CONCORDIA,3200
HOSPITAL PRESBISTERO ANDRES ZANINETTI,ENTRE RÍOS,10300982142058,VILLA MANTERO,URUGUAY,3272
CENTRO DE SALUD SAN ROQUE,ENTRE RÍOS,50300212142363,DIAMANTE,DIAMANTE,3105
CAPS  PARAGUAY,ENTRE RÍOS,50300212142489,LAS CUEVAS,DIAMANTE,3101
CAPS  COLONIA ALEMANA,ENTRE RÍOS,50300282142435,COLONIA ALEMANA,FEDERACIÓN,3228
CENTRO DE ATENCION PRIMARIA EVITA BARRIO SAN ANTONIO,ENTRE RÍOS,50300282142150,FEDERACION,FEDERACIÓN,3206
SALA DE ATENCION PRIMARIA DEL BICENTENARIO (QUINTO CUARTEL),ENTRE RÍOS,50301052142505,VICTORIA,VICTORIA,3153
CENTRO MUNICIPAL DE SALUD LIBERTADOR SAN MARTIN,ENTRE RÍOS,50300212142313,VILLA LIBERTADOR SAN MARTIN,DIAMANTE,3103
CENTRO DE SALUD MUNICIPAL EVA PERON,ENTRE RÍOS,50300212142312,GENERAL RAMIREZ,DIAMANTE,3164
SALA DE PRIMEROS AUXILIOS PERPETUO SOCORRO,ENTRE RÍOS,50300282142497,FEDERACION,FEDERACIÓN,3206
C.A.P.S. DR. AUGUSTO GAILLARD,ENTRE RÍOS,50300082142225,PUEBLO LIEBIG'S,COLÓN,3281
CENTRO DE SALUD CAPILLA SAN MIGUEL - BARRIO NORTE,ENTRE RÍOS,50300082142196,COLON,COLÓN,3280
CENTRO DE SALUD TIRO SUR,ENTRE RÍOS,50300082142380,COLON,COLÓN,3280
C.A.P.S.  DOMINGO VENTURA CRUCET,ENTRE RÍOS,50300352142214,NUEVA VIZCAYA,FEDERAL,3212
CENTRO DE SALUD 7 DE SEPTIEMBRE,ENTRE RÍOS,50300352142399,FEDERAL,FEDERAL,3180
SALA DE ATENCION PRIMARIA ISIDRO REGGIARDO,ENTRE RÍOS,50301052142471,VICTORIA,VICTORIA,3153
CLINICA DE PSICOPATOLOGIA SELF S.R.L.,ENTRE RÍOS,13300842342121,PARANA,PARANÁ,3100
HOSPITAL COLONIA DE SALUD MENTAL,ENTRE RÍOS,13300212142127,DIAMANTE,DIAMANTE,3105
CLINICA SANATORIO HASENKAMP,ENTRE RÍOS,10300842342102,HASENKAMP,PARANÁ,3134
HOSPITAL PERU,ENTRE RÍOS,10300492142057,GENERAL GALARZA,GUALEGUAY,2843
HOSPITAL SAN ROQUE MARIA DE FRANCOU,ENTRE RÍOS,10300082142073,VILLA ELISA,COLÓN,3265
HOSPITAL SAN VICENTE,ENTRE RÍOS,10300282142074,SAN JAIME DE LA FRONTERA,FEDERACIÓN,3185
SALA DE DIAGNOSTICO POR IMAGENES INSTITUTO PRIVADO DE RADIOLOGIA Y ECOGRAFIA,ENTRE RÍOS,51300982342529,BASAVILBASO,URUGUAY,3170
"LABORATORIO DE ANATOMIA, PATOLOGICA, CITOLOGIA E INMUNOHISTOQUIMICA",ENTRE RÍOS,51300842342579,PARANA,PARANÁ,3100
CENTRO DE SALUD Nº 1 - ANGELITA TAGLIAPIETRA,ENTRE RÍOS,50300282142320,CHAJARI,FEDERACIÓN,3228
CENTRO DE SALUD 2 DE ABRIL,ENTRE RÍOS,50300492142396,GUALEGUAY,GUALEGUAY,2840
CENTRO DE SALUD POMPEYA,ENTRE RÍOS,50300492142340,GUALEGUAY,GUALEGUAY,2840
CENTRO DE SALUD ROCAMORA,ENTRE RÍOS,50300492142348,GUALEGUAY,GUALEGUAY,2840
C.A.P.S.  DR. MARIANO PEDRO REBORD,ENTRE RÍOS,50300082142246,COLON,COLÓN,3280
CENTRO DE SALUD NICOLAS TAVELLA,ENTRE RÍOS,50300082142317,SAN JOSE,COLÓN,3283
CENTRO DE SALUD BARRIO NORTE,ENTRE RÍOS,50300842142273,HERNANDARIAS,PARANÁ,3127
CAPS  ARTURO OÑATIVIA (ALDEA SANTA MARIA),ENTRE RÍOS,50300842142173,ALDEA SANTA MARIA,PARANÁ,3123
CENTRO DE SALUD CRISOLOGO LARRALDE,ENTRE RÍOS,50300842142211,ORO VERDE,PARANÁ,3100
C.A.P.S.  VENEZUELA,ENTRE RÍOS,50300842142384,SOSA,PARANÁ,3133
CAPS  RICARDO PALMA,ENTRE RÍOS,50300842142347,MARÍA GRANDE SEGUNDA,PARANÁ,3133
CAPS LA HIERRA,ENTRE RÍOS,50300422142292,ESTACION LA HIERRA,FELICIANO,3183
CENTRO DE SALUD BARRIO NORTE,ENTRE RÍOS,50300152142183,CONCORDIA,CONCORDIA,3200
CENTRO DE SALUD BARRIO SAN AGUSTIN,ENTRE RÍOS,50300152142178,CONCORDIA,CONCORDIA,3200
CENTRO DE SALUD SAN PANTALEON,ENTRE RÍOS,50300152142360,CONCORDIA,CONCORDIA,3200
SALA MARIA AUXILIADORA,ENTRE RÍOS,50300152142500,ESTANCIA GRANDE,CONCORDIA,3201
UNIDAD ASISTENCIAL BARRIO LAS FLORES,ENTRE RÍOS,50300212142507,DIAMANTE,DIAMANTE,3105
UNIDAD ASISTENCIAL BARRIO PALERMO,ENTRE RÍOS,50300212142508,DIAMANTE,DIAMANTE,3105
C.A.P.S.   EL CHARRUA,ENTRE RÍOS,50300842142257,PARANA,PARANÁ,3100
CENTRO DE SALUD PADRE KENTENICH,ENTRE RÍOS,50300842142332,PARANA,PARANÁ,3100
CAPS   EL PALENQUE,ENTRE RÍOS,50300842142259,EL PALENQUE,PARANÁ,3122
CENTRO DE SALUD BELGRANO,ENTRE RÍOS,50300212142189,DIAMANTE,DIAMANTE,3105
HOSPITAL JUSTO JOSE DE URQUIZA,ENTRE RÍOS,10300352142051,FEDERAL,FEDERAL,3180
HOSPITAL SAN JOSE,ENTRE RÍOS,10300082142069,SAN JOSE,COLÓN,3283
CENTRO DE SALUD BIENVENIDO ALDRICH,ENTRE RÍOS,50300912142192,ROSARIO DEL TALA,TALA,3174
CENTRO DE SALUD DEL CARMEN,ENTRE RÍOS,50300912142212,ROSARIO DEL TALA,TALA,3174
CAPS DR.HECTOR ROLANDO VICARIO,ENTRE RÍOS,50300912142495,MACIA,TALA,3177
CAPS   COLONIA OFICIAL 3 Y 14,ENTRE RÍOS,50300702142434,TACUARAS YACARÉ,LA PAZ,3190
CLINICA DE OJOS CLINICA RAZZARI,ENTRE RÍOS,14300152342134,CONCORDIA,CONCORDIA,3200
UNIDAD MOVIL,ENTRE RÍOS,53300842142597,PARANA,PARANÁ,3100
CENTRO DE SALUD DR. SANTIAGO BOUGNARD,ENTRE RÍOS,50300562142255,LARROQUE,GUALEGUAYCHÚ,2854
CENTRO DE SALUD BENITO LEGEREN,ENTRE RÍOS,50300152142191,BENITO LEGEREN,CONCORDIA,3203
CENTRO DE SALUD Nº 3 - VILLA MARIA,ENTRE RÍOS,50300562142322,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
C.A.P.S.  PEDRO SALDIVIA,ENTRE RÍOS,50300702142258,LA PAZ,LA PAZ,3190
C.A.P.S.  BELGRANO,ENTRE RÍOS,50300702142190,LA PAZ,LA PAZ,3190
CENTRO DE SALUD SEMILLITAS - BARRIO FERIA,ENTRE RÍOS,50300702142374,LA PAZ,LA PAZ,3190
CAPS FATIMA,ENTRE RÍOS,50300702142494,LA PAZ,LA PAZ,3190
CENTRO PEDIATRICO SANTA ELENA,ENTRE RÍOS,50300702142223,SANTA ELENA,LA PAZ,3192
CAPS  PABLO KRAUSAZ,ENTRE RÍOS,50300702142331,SIR LEONARD,LA PAZ,3142
CENTRO INTEGRADOR COMUNITARIO NOGOYA,ENTRE RÍOS,50300772142401,NOGOYA,NOGOYÁ,3150
INTERNACION DOMICILIARIA CENTAURI SRL,ENTRE RÍOS,53064412303117,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
TRASLADOS TERRESTRES PROGRAMADOS CAJA DE JUBILACIONES Y PENSIONES DE LA MUNICIPALIDAD DE FEDERACION,ENTRE RÍOS,53300282243628,FEDERACION,FEDERACIÓN,3206
CLINICA CENTRAL S.R.L.,ENTRE RÍOS,10300912342007,ROSARIO DEL TALA,TALA,3174
HOSPITAL CENTENARIO,ENTRE RÍOS,10300562142026,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
HOSPITAL CORONEL PRINGLES,ENTRE RÍOS,10300982142028,LAS MOSCAS,URUGUAY,3244
HOSPITAL DR. DOMINGO CUNEO,ENTRE RÍOS,10301052142030,VICTORIA,VICTORIA,3153
HOSPITAL DR. FRANCISCO CASTALDO,ENTRE RÍOS,10300842142034,MARIA GRANDE,PARANÁ,3133
HOSPITAL FRANCISCO RAMIREZ,ENTRE RÍOS,10300422142043,SAN JOSE DE FELICIANO,FELICIANO,3187
HOSPITAL MANUEL BELGRANO,ENTRE RÍOS,10300562142044,URDINARRAIN,GUALEGUAYCHÚ,2827
HOSPITAL GUEMES,ENTRE RÍOS,10300562142048,FAUSTINO M. PARERA,GUALEGUAYCHÚ,1878
HOSPITAL DR. LUIS A. ELLERMAN,ENTRE RÍOS,10300912142052,ROSARIO DEL TALA,TALA,3174
HOSPITAL NOE YARCHOS,ENTRE RÍOS,10301132142053,VILLA DOMINGUEZ,VILLAGUAY,3246
HOSPITAL PARANACITO,ENTRE RÍOS,10300632142056,VILLA PARANACITO,ISLAS DEL IBICUY,2823
HOSPITAL SAN BENJAMIN,ENTRE RÍOS,10300082142064,COLON,COLÓN,3280
HOSPITAL SAN JOSE,ENTRE RÍOS,10300282142068,FEDERACION,FEDERACIÓN,3206
HOSPITAL SANTA ELENA,ENTRE RÍOS,10300702142075,SANTA ELENA,LA PAZ,3192
HOSPITAL  JOSE DE SAN MARTIN,ENTRE RÍOS,10300842142080,HERNANDARIAS,PARANÁ,3127
SANATORIO ADVENTISTA DEL PLATA,ENTRE RÍOS,10300212342093,VILLA LIBERTADOR SAN MARTIN,DIAMANTE,3103
SANATORIO MEDICO QUIRURGICO,ENTRE RÍOS,10300082342106,COLON,COLÓN,3280
SANATORIO RIO,ENTRE RÍOS,10300842342108,PARANA,PARANÁ,3100
CLINICA SANATORIO 24 DE NOVIEMBRE S.R.L.,ENTRE RÍOS,10300842342113,MARIA GRANDE,PARANÁ,3133
SANATORIO DEL NIÑO S.A.,ENTRE RÍOS,11300842342115,PARANA,PARANÁ,3100
INSTITUTO PALAS,ENTRE RÍOS,13300842342129,PARANA,PARANÁ,3100
GERIATRICO CLINICA GERIATRICA ALMAFUERTE S.R.L.,ENTRE RÍOS,15300842342140,PARANA,PARANÁ,3100
HOGAR DE ANCIANOS DE VILLAGUAY,ENTRE RÍOS,15301132142141,VILLAGUAY,VILLAGUAY,3240
ASISTENCIA PUBLICA,ENTRE RÍOS,50300492142144,GUALEGUAY,GUALEGUAY,2840
CENTRO BUEN PASTOR,ENTRE RÍOS,50301132142147,VILLAGUAY,VILLAGUAY,3240
CENTRO MEDICO CENTRO DE OJOS ESTEVEZ,ENTRE RÍOS,50300152342155,CONCORDIA,CONCORDIA,3200
CAPS   ALBERT SCHWEITZER,ENTRE RÍOS,50300772142158,DON CRISTÓBAL 2° SECCIÓN,NOGOYÁ,3162
C.A.P.S.   ALICIA MOREAU DE JUSTO,ENTRE RÍOS,50300982142160,VILLA SAN JUSTO,URUGUAY,3262
CAPS   ANICETO GALANTE,ENTRE RÍOS,50300912142164,SAUCE SUD,TALA,2845
C.A.P.S. APOLINARIO OSINALDE,ENTRE RÍOS,50300842142168,PARANA,PARANÁ,3100
CENTRO DE SALUD BARRIO SAN ROQUE,ENTRE RÍOS,50301052142179,VICTORIA,VICTORIA,3153
C.A.P.S.  BARRIO PUEBLO NUEVO,ENTRE RÍOS,50300982142184,BASAVILBASO,URUGUAY,3170
CENTRO DE SALUD SAN MIGUEL (CONCORDIA),ENTRE RÍOS,50300152142185,CONCORDIA,CONCORDIA,3200
CAPS  CARLOS LOUREIRO,ENTRE RÍOS,50300632142195,BRAZO LARGO,ISLAS DEL IBICUY,1647
CENTRO DE SALUD CAPRICORNIO,ENTRE RÍOS,50300152142197,CONCORDIA,CONCORDIA,3200
C.A.P.S.  DON ALFREDO ENRIQUE DERUDDER,ENTRE RÍOS,50300152142215,PUERTO YERUA,CONCORDIA,3201
CAPS   DR. A. ALBACETTI,ENTRE RÍOS,50300702142218,EL QUEBRACHO,LA PAZ,3192
CAPS  DR. ANTONIO PASCUAL VUOTO,ENTRE RÍOS,50301132142220,VILLAGUAY,VILLAGUAY,3240
C.A.P.S.  ARTURO ILLIA,ENTRE RÍOS,50300152142222,COLONIA GENERAL ROCA,CONCORDIA,3287
CAPS   DR. ATILIO CAMINITTI (YESO OESTE),ENTRE RÍOS,50300702142224,DISTRITO YESO,LA PAZ,3190
C.A.P.S.  DR. DIEGO PAROISSIEN,ENTRE RÍOS,50300082142230,UBAJAY,COLÓN,3287
C.A.P.S.ENFERMERA CRISTINA LECHMANN,ENTRE RÍOS,50300842142231,ALDEA MARIA LUISA,PARANÁ,3114
CAPS  DR. JUAN FERRO,ENTRE RÍOS,50300912142234,GUARDAMONTE,TALA,3177
CAPS  DR. JORGE LAURENT,ENTRE RÍOS,50300702142241,PUERTO ALGARROBO,LA PAZ,3127
C.A.P.S.  DR. JUAN JOSE ELBERG,ENTRE RÍOS,50300842142244,EL PINGO,PARANÁ,3132
CAPS  DR. RENE FAVALORO,ENTRE RÍOS,50300212242250,ALDEA PROTESTANTE,DIAMANTE,3101
CAPS   FAUSTINO GARCIA,ENTRE RÍOS,50300702142264,COLONIA AVIGDOR,LA PAZ,3142
CAPS   FRANCISCO RAMIREZ,ENTRE RÍOS,50300352142267,CHAÑAR,FEDERAL,3181
CAPS  MARIA DEL CARMEN MARTIN,ENTRE RÍOS,50300082142276,ARROYO CONCEPCION,COLÓN,3287
CAPS   ISLA CHARIGUE,ENTRE RÍOS,50301052142277,VICTORIA,VICTORIA,3100
CENTRO DE SALUD JESUS NAZARENO,ENTRE RÍOS,50300152142281,CONCORDIA,CONCORDIA,3200
CAPS   JUAN CARLOS MANASSERO,ENTRE RÍOS,50301052142284,RINCÓN DEL DOLL,VICTORIA,3101
CAPS   JUSTO JOSE DE URQUIZA,ENTRE RÍOS,50300772142289,CRUCESITAS 7° SECCIÓN,NOGOYÁ,3109
CENTRO DE SALUD TOMA NUEVA,ENTRE RÍOS,50300842142295,PARANA,PARANÁ,3100
CAPS   LAS MULITAS,ENTRE RÍOS,50300422142296,LAS MULITAS,FELICIANO,3191
C.A.P.S.  LUIS MARADEY,ENTRE RÍOS,50300492142299,GUALEGUAY,GUALEGUAY,2840
CAPS   MADRE TERESA DE CALCUTA,ENTRE RÍOS,50300982142302,ROCAMORA,URUGUAY,3172
CAPS MARIA REINA INMACULADA,ENTRE RÍOS,50300212142307,DIAMANTE,DIAMANTE,3105
CAPS  MATILDE O. DE ROSSI,ENTRE RÍOS,50300422142309,SAN VICTOR,FELICIANO,3191
CENTRO DE SALUD Nº 2 - DR. HECTOR R. CROSA,ENTRE RÍOS,50300282142314,CHAJARI,FEDERACIÓN,3228
CENTRO DE SALUD Nº 2 - SUBURBIO SUR,ENTRE RÍOS,50300562142321,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CENTRO INTEGRADOR COMUNITARIO,ENTRE RÍOS,50301052142323,VICTORIA,VICTORIA,3153
CENTRO DE SALUD Nº 4 - SAN FRANCISCO,ENTRE RÍOS,50300562142324,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
C.A.P.S.  OFELIA TABARES,ENTRE RÍOS,50300152142326,CALABACILLA,CONCORDIA,3203
C.A.P.S.  PABLO BALBI,ENTRE RÍOS,50300842142330,PARANA,PARANÁ,3100
CAPS   PARAJE EL CHAJARI,ENTRE RÍOS,50301132142336,MOJONES SUR SEGUNDO,VILLAGUAY,3241
CAPS  POLONIO BURGOS,ENTRE RÍOS,50300842142339,LAS TUNAS,PARANÁ,3111
CENTRO DE SALUD PUERTO NUEVO,ENTRE RÍOS,50300212142341,DIAMANTE,DIAMANTE,3105
CENTRO DE SALUD PUERTO VIEJO,ENTRE RÍOS,50300212142342,DIAMANTE,DIAMANTE,3105
CAPS   RICARDO D ANGELO,ENTRE RÍOS,50300772142346,CRUCESITAS 7° SECCIÓN,NOGOYÁ,3109
CAPS  ROSA MISTICA,ENTRE RÍOS,50300632142350,ISLA DEL IBICUY,ISLAS DEL IBICUY,2823
CAPS   SAN LUCAS,ENTRE RÍOS,50300702142357,ALCARAZ NORTE,LA PAZ,3136
CENTRO DE SALUD SANTA RITA (GUALEGUAY),ENTRE RÍOS,50300492142368,GUALEGUAY,GUALEGUAY,2840
CAPS   SAUCE NORTE,ENTRE RÍOS,50300912142372,SAUCE NORTE,TALA,3174
CAPS TACUARAS OMBU,ENTRE RÍOS,50300702142376,EL OMBU,LA PAZ,3190
CAPS   TEZANOS PINTO,ENTRE RÍOS,50300842142379,TEZANOS PINTO,PARANÁ,3114
C.A.P.S.  TOMAS DE ROCAMORA,ENTRE RÍOS,50300982142382,HERRERA,URUGUAY,3272
CENTRO DE SALUD VILLA JARDIN,ENTRE RÍOS,50300152142388,CONCORDIA,CONCORDIA,3200
CENTRO DE SALUD ZENON GODOY,ENTRE RÍOS,50300492142394,GUALEGUAY,GUALEGUAY,2840
CENTRO INTEGRADOR COMUNITARIO - CIC 1,ENTRE RÍOS,50300492142400,GUALEGUAY,GUALEGUAY,2840
CONSULTORIO ODONTOLOGICO CENTRO ODONCAR S.R.L.,ENTRE RÍOS,50300702342409,SAN RAMÍREZ,LA PAZ,3191
CONSULTORIO ODONTOLOGICO CENTRO ODONTOMED DEL LITORAL,ENTRE RÍOS,50300982342413,CONCEPCION DEL URUGUAY,URUGUAY,3260
